reference_id,name_or_id,original_smiles,canonical_smiles,parent_smiles,IC50_IKr,IC50_INa,IC50_ICaL,ic50_source,risk_label,risk_label_source,assay_context,reference,record_version
mol_0004f0ee29e467a1,,CN1CC2(C1)CN(Cc1cccc(Cl)c1CNc1cc(F)c(S(=O)(=O)Nc3cscn3)cc1Cl)C2,CN1CC2(C1)CN(Cc1cccc(Cl)c1CNc1cc(F)c(S(=O)(=O)Nc3cscn3)cc1Cl)C2,CN1CC2(C1)CN(Cc1cccc(Cl)c1CNc1cc(F)c(S(=O)(=O)Nc3cscn3)cc1Cl)C2,,8402.0,,INa,,,,,
mol_0007224442f46d5a,,CN(C1CCN(C)CC1)C(=O)N1CC(=C[C@@]1(CO)c1ccccc1)c1cc(F)ccc1F,CN1CCC(N(C)C(=O)N2CC(c3cc(F)ccc3F)=C[C@@]2(CO)c2ccccc2)CC1,CN1CCC(N(C)C(=O)N2CC(c3cc(F)ccc3F)=C[C@@]2(CO)c2ccccc2)CC1,14600.0,,,IKr,,,,,
mol_000870d55d2ef975,,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,3235.94,,,IKr,,,,,
mol_0008bcb533f4801a,,CC(C)(C)[C@@H](CO)NC(=O)c1nn(c2[C@H]3C[C@H]3Cc12)-c1c[n+]([O-])ccn1,CC(C)(C)[C@@H](CO)NC(=O)c1nn(-c2c[n+]([O-])ccn2)c2c1C[C@@H]1C[C@H]21,CC(C)(C)[C@@H](CO)NC(=O)c1nn(-c2c[n+]([O-])ccn2)c2c1C[C@@H]1C[C@H]21,30000.0,,,IKr,,,,,
mol_001ad6236ac90a58,,NC(=O)c1ccc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1,NC(=O)c1ccc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1,NC(=O)c1ccc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1,8500.0,,,IKr,,,,,
mol_001e12c19f6de52a,,C1CC(CCO1)[C@H]1N[C@H](Cc2c1[nH]c1ccccc21)c1nc(c[nH]1)-c1ccccn1,c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)nc1,c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)nc1,4026.0,,,IKr,,,,,
mol_0021c8bb719de4eb,,Cc1ncc(cn1)-c1ccc(cc1)C(C(=O)NO)c1ccccc1F,Cc1ncc(-c2ccc(C(C(=O)NO)c3ccccc3F)cc2)cn1,Cc1ncc(-c2ccc(C(C(=O)NO)c3ccccc3F)cc2)cn1,10000.0,,,IKr,,,,,
mol_0023f123cdbee99d,,COc1ccc2C[C@H]3N(C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,10000.0,,,IKr,,,,,
mol_00274e7e1ced06da,,Clc1cnc(NC(=O)C(=N\N2CCCC2)\c2ccc(cc2)S(=O)(=O)C2CC2)s1,O=C(Nc1ncc(Cl)s1)/C(=N/N1CCCC1)c1ccc(S(=O)(=O)C2CC2)cc1,O=C(Nc1ncc(Cl)s1)/C(=N/N1CCCC1)c1ccc(S(=O)(=O)C2CC2)cc1,16700.0,,,IKr,,,,,
mol_0029253ee7ef733e,,Clc1ccc(-n2cc(NCCN3CCCCC3)nn2)cc1Cl,Clc1ccc(-n2cc(NCCN3CCCCC3)nn2)cc1Cl,Clc1ccc(-n2cc(NCCN3CCCCC3)nn2)cc1Cl,1700.0,,,IKr,,,,,
mol_002c6675233a17e7,,COc1cc(NC2CN(CCCF)C2)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(F)F,COc1cc(NC2CN(CCCF)C2)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(F)F,COc1cc(NC2CN(CCCF)C2)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(F)F,5400.0,,,IKr,,,,,
mol_002d3007f8ee5891,,CC1CC=C(c2cc(C(N)=O)nc3cc(CN4C(=O)CCC4=O)ccc23)CC1,CC1CC=C(c2cc(C(N)=O)nc3cc(CN4C(=O)CCC4=O)ccc23)CC1,CC1CC=C(c2cc(C(N)=O)nc3cc(CN4C(=O)CCC4=O)ccc23)CC1,27000.0,,,IKr,,,,,
mol_0031aa03ba47227b,,Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,190.55,,,IKr,,,,,
mol_0037e9fcd3f8ccdf,,COC(=O)C1=C(C)NC(C)=C(C(=O)NC[C@H]2CCN(CCc3ccc(OC(F)(F)F)c(F)c3)C2)C1c1cccc([N+](=O)[O-])c1,COC(=O)C1=C(C)NC(C)=C(C(=O)NC[C@H]2CCN(CCc3ccc(OC(F)(F)F)c(F)c3)C2)C1c1cccc([N+](=O)[O-])c1,COC(=O)C1=C(C)NC(C)=C(C(=O)NC[C@H]2CCN(CCc3ccc(OC(F)(F)F)c(F)c3)C2)C1c1cccc([N+](=O)[O-])c1,1470.0,,,IKr,,,,,
mol_003af5db992f1770,,Cn1cc2c(Cl)c(-c3n[nH]c4nc(N5C[C@@H]6[C@H](C5)[C@@]6(CN)c5nccs5)cnc34)ccc2n1,Cn1cc2c(Cl)c(-c3n[nH]c4nc(N5C[C@@H]6[C@H](C5)[C@@]6(CN)c5nccs5)cnc34)ccc2n1,Cn1cc2c(Cl)c(-c3n[nH]c4nc(N5C[C@@H]6[C@H](C5)[C@@]6(CN)c5nccs5)cnc34)ccc2n1,13493.0,,,IKr,,,,,
mol_004fec83f560c770,,CN(C)C(=O)Cn1c2cc(cnc2n(C)c1=O)-c1ccc(s1)C(F)(F)F,CN(C)C(=O)Cn1c(=O)n(C)c2ncc(-c3ccc(C(F)(F)F)s3)cc21,CN(C)C(=O)Cn1c(=O)n(C)c2ncc(-c3ccc(C(F)(F)F)s3)cc21,10000.0,,,IKr,,,,,
mol_0051c4036845e10f,,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(OC3CN(CCCF)C3)cn2)N1CC(F)(F)CO,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(OC3CN(CCCF)C3)cn2)N1CC(F)(F)CO,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(OC3CN(CCCF)C3)cn2)N1CC(F)(F)CO,2.1,,,IKr,,,,,
mol_00537517239874fa,,CN1CCN(C2=Nc3ccccc3Nc3sc(CO)cc32)CC1,CN1CCN(C2=Nc3ccccc3Nc3sc(CO)cc32)CC1,CN1CCN(C2=Nc3ccccc3Nc3sc(CO)cc32)CC1,11481.54,,,IKr,,,,,
mol_0053c66ba3c31205,,C[C@@H]1CN(CCO)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl,C[C@@H]1CN(CCO)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl,C[C@@H]1CN(CCO)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl,1600.0,,,IKr,,,,,
mol_005a69acd02099f5,,FC(F)c1cc(-c2cnn(Cc3cc[nH]n3)c2)ccc1Cl,FC(F)c1cc(-c2cnn(Cc3cc[nH]n3)c2)ccc1Cl,FC(F)c1cc(-c2cnn(Cc3cc[nH]n3)c2)ccc1Cl,4750.0,,,IKr,,,,,
mol_005b8cd1d6e4fa20,,Cc1cc(\C=C\C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)c(F)c2)nc2ccsc12,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)c(F)c2)nc2ccsc12,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)c(F)c2)nc2ccsc12,30000.0,,,IKr,,,,,
mol_005c4fd2aff0e65d,,CC[C@@H](C)n1c(=O)c(NCc2ccc(S(=O)(=O)CC)cn2)nc2cnc(-c3c(OC)ncnc3C3CC3)nc21,CC[C@@H](C)n1c(=O)c(NCc2ccc(S(=O)(=O)CC)cn2)nc2cnc(-c3c(OC)ncnc3C3CC3)nc21,CC[C@@H](C)n1c(=O)c(NCc2ccc(S(=O)(=O)CC)cn2)nc2cnc(-c3c(OC)ncnc3C3CC3)nc21,4800.0,,,IKr,,,,,
mol_005cefee98326171,,CC(C(O)c1ccc2NC(=O)CCc2c1)N1CCC(O)(CC1)c1ccc(C)cc1,Cc1ccc(C2(O)CCN(C(C)C(O)c3ccc4c(c3)CCC(=O)N4)CC2)cc1,Cc1ccc(C2(O)CCN(C(C)C(O)c3ccc4c(c3)CCC(=O)N4)CC2)cc1,3300.0,,,IKr,,,,,
mol_0062298bc169717e,,CCn1cc(CCn2cc(-c3ccc(Cl)c(OC(F)F)c3)cn2)cn1,CCn1cc(CCn2cc(-c3ccc(Cl)c(OC(F)F)c3)cn2)cn1,CCn1cc(CCn2cc(-c3ccc(Cl)c(OC(F)F)c3)cn2)cn1,250.0,,,IKr,,,,,
mol_0062fffc7a19a3ce,,COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1ncnc2cc(S(=O)(=O)Nc3ccncn3)ccc12,COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1ncnc2cc(S(=O)(=O)Nc3ccncn3)ccc12,COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1ncnc2cc(S(=O)(=O)Nc3ccncn3)ccc12,,6590.0,,INa,,,,,
mol_0064fb85c4bad02f,,C[C@]1(CCCN1c1nc(Nc2cc([nH]n2)C2CC2)c2cccn2n1)C(=O)Nc1ccc(F)nc1,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1,10000.0,,,IKr,,,,,
mol_00670254e790d9bd,,Clc1cccc(c1)N1CCN(CCN2CCCc3sccc3C2)C1=O,O=C1N(CCN2CCCc3sccc3C2)CCN1c1cccc(Cl)c1,O=C1N(CCN2CCCc3sccc3C2)CCN1c1cccc(Cl)c1,794.33,,,IKr,,,,,
mol_00713943a337ee13,,N[C@H]1CC[C@@H](CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,N[C@H]1CC[C@@H](CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,N[C@H]1CC[C@@H](CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,,1900.0,,INa,,,,,
mol_0080e4a4857ec728,,CC[C@@H](NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)n2CCOCc12)c1ccc(nc1)C(F)(F)F |r|,CC[C@@H](NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)n2c1COCC2)c1ccc(C(F)(F)F)nc1,CC[C@@H](NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)n2c1COCC2)c1ccc(C(F)(F)F)nc1,10000.0,,,IKr,,,,,
mol_00813fe5ac0bc401,,Cn1c(SCCCN2CC3CCN(C3C2)c2ccc(F)cc2)nnc1C1CCCCC1,Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)nnc1C1CCCCC1,Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)nnc1C1CCCCC1,208.0,,,IKr,,,,,
mol_008418fa77045f47,,Cn1ccc(CCc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)n1,Cn1ccc(CCc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)n1,Cn1ccc(CCc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)n1,2900.0,,,IKr,,,,,
mol_00876d0bc33b5415,,COc1cc(-c2cn(C3CCc4c(ccc(Br)c4F)N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,COc1cc(-c2cn(C3CCc4c(ccc(Br)c4F)N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,COc1cc(-c2cn(C3CCc4c(ccc(Br)c4F)N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,530.0,,,IKr,,,,,
mol_00895a5a645c22f0,,O=S(=O)(Nc1cccc(F)n1)c1cc(Cl)c(NCc2c(F)cccc2CN2CCC2)cc1F,O=S(=O)(Nc1cccc(F)n1)c1cc(Cl)c(NCc2c(F)cccc2CN2CCC2)cc1F,O=S(=O)(Nc1cccc(F)n1)c1cc(Cl)c(NCc2c(F)cccc2CN2CCC2)cc1F,,9847.0,,INa,,,,,
mol_00922dfa7d3341cb,,Fc1ccccc1C(=O)Nc1ccc(cc1)-c1nnc(NCCCN2CCN3CCC2CC3)o1,O=C(Nc1ccc(-c2nnc(NCCCN3CCN4CCC3CC4)o2)cc1)c1ccccc1F,O=C(Nc1ccc(-c2nnc(NCCCN3CCN4CCC3CC4)o2)cc1)c1ccccc1F,12589.25,,,IKr,,,,,
mol_00967e763d8bc9f0,,O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@@H]2CCNC[C@H]2c2ccc(F)cc2)cc1F,O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@@H]2CCNC[C@H]2c2ccc(F)cc2)cc1F,O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@@H]2CCNC[C@H]2c2ccc(F)cc2)cc1F,,5900.0,,INa,,,,,
mol_009b0a134e214eee,,CCc1nc2cc3CCN(CCSc4nnc(-c5cccc6nc(C)ccc56)n4C)CCc3c(Br)c2o1,CCc1nc2cc3c(c(Br)c2o1)CCN(CCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,CCc1nc2cc3c(c(Br)c2o1)CCN(CCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,2511.89,,,IKr,,,,,
mol_009c491fd52429db,,COCCc1nc(CN[C@H]2CC[C@@H](F)C2)n(C(C)C)c1-c1ccc(Cl)cc1,COCCc1nc(CN[C@H]2CC[C@@H](F)C2)n(C(C)C)c1-c1ccc(Cl)cc1,COCCc1nc(CN[C@H]2CC[C@@H](F)C2)n(C(C)C)c1-c1ccc(Cl)cc1,16000.0,,,IKr,,,,,
mol_009ce4ee067e19b9,,C[C@@H](CO)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2ccn(C)n2)c1,C[C@@H](CO)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2ccn(C)n2)c1,C[C@@H](CO)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2ccn(C)n2)c1,70000.0,,,IKr,,,,,
mol_009d8e61ab998274,,CNC(=O)c1c(-c2ccc(O)cc2)oc2ccc(O)c(CN3CC4(CCO4)C3)c12,CNC(=O)c1c(-c2ccc(O)cc2)oc2ccc(O)c(CN3CC4(CCO4)C3)c12,CNC(=O)c1c(-c2ccc(O)cc2)oc2ccc(O)c(CN3CC4(CCO4)C3)c12,21600.0,,,IKr,,,,,
mol_00a50beb8115d86f,,CC1(C)C(=O)Nc2nc(-n3nc(Cc4ccccc4F)c4ccccc43)nc(N)c21,CC1(C)C(=O)Nc2nc(-n3nc(Cc4ccccc4F)c4ccccc43)nc(N)c21,CC1(C)C(=O)Nc2nc(-n3nc(Cc4ccccc4F)c4ccccc43)nc(N)c21,4900.0,,,IKr,,,,,
mol_00a61231d4d3569c,,CN1C[C@H](Cc2ccc(Cl)cc2)N(C[C@@H]1Cc1ccc(Cl)cc1)C1CCN(CC1)c1nnc(N)[nH]1,CN1C[C@H](Cc2ccc(Cl)cc2)N(C2CCN(c3nnc(N)[nH]3)CC2)C[C@@H]1Cc1ccc(Cl)cc1,CN1C[C@H](Cc2ccc(Cl)cc2)N(C2CCN(c3nnc(N)[nH]3)CC2)C[C@@H]1Cc1ccc(Cl)cc1,1000.0,,,IKr,,,,,
mol_00a7c9d8719fa20a,,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)oc6c(Br)c5CC4)n3C)cccc2n1,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)oc6c(Br)c5CC4)n3C)cccc2n1,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)oc6c(Br)c5CC4)n3C)cccc2n1,2511.89,,,IKr,,,,,
mol_00a8b15cf23963c6,,COc1ccc2nccc(NC(=O)[C@]3(O)CC[C@@H](NCc4cc5c(cn4)OCCO5)CC3)c2c1,COc1ccc2nccc(NC(=O)[C@]3(O)CC[C@@H](NCc4cc5c(cn4)OCCO5)CC3)c2c1,COc1ccc2nccc(NC(=O)[C@]3(O)CC[C@@H](NCc4cc5c(cn4)OCCO5)CC3)c2c1,200000.0,,,IKr,,,,,
mol_00a8d6b828b1201f,,Cc1ncc(S(=O)(=O)N2CCC(c3cn4ncnc4cc3Cl)CC2)o1,Cc1ncc(S(=O)(=O)N2CCC(c3cn4ncnc4cc3Cl)CC2)o1,Cc1ncc(S(=O)(=O)N2CCC(c3cn4ncnc4cc3Cl)CC2)o1,16300.0,,,IKr,,,,,
mol_00ab75a51296e60c,,Cc1cc(Oc2cccc(F)c2)nc(n1)N1CCC2(CC1)CNCCO2,Cc1cc(Oc2cccc(F)c2)nc(N2CCC3(CC2)CNCCO3)n1,Cc1cc(Oc2cccc(F)c2)nc(N2CCC3(CC2)CNCCO3)n1,1000.0,,,IKr,,,,,
mol_00ae32054da4e855,,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCCN(CCO)CC1,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCCN(CCO)CC1,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCCN(CCO)CC1,14000.0,27000.0,,"IKr,INa",,,,,
mol_00b378884be08af9,,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCNCC2)nc1,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCNCC2)nc1,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCNCC2)nc1,8600.0,,,IKr,,,,,
mol_00b5016996d4a495,,COc1cccc2c1CCCC21CCN(CCCSc2nnc(-c3ocnc3C)n2C)C1,COc1cccc2c1CCCC21CCN(CCCSc2nnc(-c3ocnc3C)n2C)C1,COc1cccc2c1CCCC21CCN(CCCSc2nnc(-c3ocnc3C)n2C)C1,1995.26,,,IKr,,,,,
mol_00b73baf28391233,,C[C@@H](Nc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl)c1cccc(CN(C)C)c1,C[C@@H](Nc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl)c1cccc(CN(C)C)c1,C[C@@H](Nc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl)c1cccc(CN(C)C)c1,,3617.0,,INa,,,,,
mol_00beb069725c40ad,,COc1cccc(-c2cccc(C3(C)N=C(N)CS3)c2)c1,COc1cccc(-c2cccc(C3(C)N=C(N)CS3)c2)c1,COc1cccc(-c2cccc(C3(C)N=C(N)CS3)c2)c1,9200.0,,,IKr,,,,,
mol_00bf73404bc473cc,,Nc1nnc([nH]1)N1CCC(CC1)N1C[C@@H]2CCCN2C[C@@H]1Cc1ccc(Cl)cc1,Nc1nnc(N2CCC(N3C[C@@H]4CCCN4C[C@@H]3Cc3ccc(Cl)cc3)CC2)[nH]1,Nc1nnc(N2CCC(N3C[C@@H]4CCCN4C[C@@H]3Cc3ccc(Cl)cc3)CC2)[nH]1,5500.0,,,IKr,,,,,
mol_00c0017f14ff3b7a,,N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1/N=c1\scc(-c2ccccc2)n1-c1ccccc1,N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1/N=c1\scc(-c2ccccc2)n1-c1ccccc1,N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1/N=c1\scc(-c2ccccc2)n1-c1ccccc1,6800.0,,,IKr,,,,,
mol_00c1cacd3a6e6750,,CCOc1cc(CN2CCC(CC2)NC(=O)c2cncc(C)c2)cc(OCC)c1-c1ccc(F)cc1,CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1-c1ccc(F)cc1,CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1-c1ccc(F)cc1,1690.0,,,IKr,,,,,
mol_00c4417944894e8f,,O=C1OCc2c1ccc(CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)c2Cl,O=C1OCc2c1ccc(CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)c2Cl,O=C1OCc2c1ccc(CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)c2Cl,17000.0,,,IKr,,,,,
mol_00cbdc13eb33066e,,C[C@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1ccc(cc1)-c1cccs1,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,8000.0,,,IKr,,,,,
mol_00ceca5de34a877d,,O=S(=O)(C1CC1)N1CC(CC#N)(C1)n1cc(cn1)-c1ccnc2[nH]ccc12,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(S(=O)(=O)C2CC2)C1,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(S(=O)(=O)C2CC2)C1,30000.0,,,IKr,,,,,
mol_00cf039c76797846,,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(O[C@@H]2CCCN(Cc3ccc(Cl)cc3Cl)C2)cc1F,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(O[C@@H]2CCCN(Cc3ccc(Cl)cc3Cl)C2)cc1F,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(O[C@@H]2CCCN(Cc3ccc(Cl)cc3Cl)C2)cc1F,,1.7,,INa,,,,,
mol_00cfb1d986ed105b,,CC(C)(C)c1ncn(Cc2cn(nn2)-c2ccc(Cl)cc2)n1,CC(C)(C)c1ncn(Cc2cn(-c3ccc(Cl)cc3)nn2)n1,CC(C)(C)c1ncn(Cc2cn(-c3ccc(Cl)cc3)nn2)n1,10000.0,,,IKr,,,,,
mol_00d22fbfa6e04142,,CNC[C@@H](Cc1ccccc1)c1ccc2ccccc2c1,CNC[C@@H](Cc1ccccc1)c1ccc2ccccc2c1,CNC[C@@H](Cc1ccccc1)c1ccc2ccccc2c1,6500.0,,,IKr,,,,,
mol_00dae97a9ad3709b,,CS(=O)(=O)N1CC(CC#N)(C1)n1cc(cn1)-c1ccnc2[nH]ccc12,CS(=O)(=O)N1CC(CC#N)(n2cc(-c3ccnc4[nH]ccc34)cn2)C1,CS(=O)(=O)N1CC(CC#N)(n2cc(-c3ccnc4[nH]ccc34)cn2)C1,30000.0,,,IKr,,,,,
mol_00dd0d62bb789665,,Cc1cccc(C[C@H](N)c2c(F)cccc2-c2noc3ccccc23)n1,Cc1cccc(C[C@H](N)c2c(F)cccc2-c2noc3ccccc23)n1,Cc1cccc(C[C@H](N)c2c(F)cccc2-c2noc3ccccc23)n1,10200.0,24200.0,,"IKr,INa",,,,,
mol_00e0996261fcd920,,Fc1ccc2nc(NCCCN3CCOCC3)cc(C(=O)NCCN3CCCC3)c2c1,O=C(NCCN1CCCC1)c1cc(NCCCN2CCOCC2)nc2ccc(F)cc12,O=C(NCCN1CCCC1)c1cc(NCCCN2CCOCC2)nc2ccc(F)cc12,11000.0,,,IKr,,,,,
mol_00e1d4550849d4fa,,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(NCCN(C)C)nc5)cc4c32)C1,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(NCCN(C)C)nc5)cc4c32)C1,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(NCCN(C)C)nc5)cc4c32)C1,24000.0,,,IKr,,,,,
mol_00e29878e79ee6a2,,Cc1nc(C)c(-c2nnc(SCCCN3CCC4(CCc5cc(Cl)ccc54)C3)n2C)s1,Cc1nc(C)c(-c2nnc(SCCCN3CCC4(CCc5cc(Cl)ccc54)C3)n2C)s1,Cc1nc(C)c(-c2nnc(SCCCN3CCC4(CCc5cc(Cl)ccc54)C3)n2C)s1,2511.89,,,IKr,,,,,
mol_00e5b35cabba0f61,,CCN(CC)C(=O)c1ccc(C2=CC3(CCCNC3)Oc3ccccc32)cc1,CCN(CC)C(=O)c1ccc(C2=CC3(CCCNC3)Oc3ccccc32)cc1,CCN(CC)C(=O)c1ccc(C2=CC3(CCCNC3)Oc3ccccc32)cc1,12653.0,,,IKr,,,,,
mol_00e9387b021c3bde,,Fc1ccc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)cn1,Fc1ccc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)cn1,Fc1ccc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)cn1,309.28,,,IKr,,,,,
mol_00eb9a935a864b11,,CCc1nn2c(C)cc(C)nc2c1Cc1ccc(CCCC2(O)CCN(C(C)C)CC2)cc1,CCc1nn2c(C)cc(C)nc2c1Cc1ccc(CCCC2(O)CCN(C(C)C)CC2)cc1,CCc1nn2c(C)cc(C)nc2c1Cc1ccc(CCCC2(O)CCN(C(C)C)CC2)cc1,5700.0,,,IKr,,,,,
mol_00ec4cb1eee6b118,,CN(c1ncnc2[nH]ccc12)[C@@H]1CCN(C(=O)CC#N)C1,CN(c1ncnc2[nH]ccc12)[C@@H]1CCN(C(=O)CC#N)C1,CN(c1ncnc2[nH]ccc12)[C@@H]1CCN(C(=O)CC#N)C1,93000.0,,,IKr,,,,,
mol_00ee2c6635a54c19,,COc1ncc-2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCc1cncc(c1)-c1cnn3ccc-2nc13,COc1ncc2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCc1cncc(c1)-c1cnn3ccc-2nc13,COc1ncc2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCc1cncc(c1)-c1cnn3ccc-2nc13,30000.0,,,IKr,,,,,
mol_00f7536faccdd175,,CC(C)c1c(CN[C@H]2CC[C@@H](F)C2)nc(-c2ncccc2Cl)n1-c1ccc(C)nc1,Cc1ccc(-n2c(-c3ncccc3Cl)nc(CN[C@H]3CC[C@@H](F)C3)c2C(C)C)cn1,Cc1ccc(-n2c(-c3ncccc3Cl)nc(CN[C@H]3CC[C@@H](F)C3)c2C(C)C)cn1,15000.0,,,IKr,,,,,
mol_00fc9904ea4ac50e,,C[C@H]1OC2(CCN(CCc3ccccc3)CC2)CN(C)C1=O,C[C@H]1OC2(CCN(CCc3ccccc3)CC2)CN(C)C1=O,C[C@H]1OC2(CCN(CCc3ccccc3)CC2)CN(C)C1=O,10000.0,,,IKr,,,,,
